ts,o,h,l,c,v
1710331200000,4048.91,4053.0,4002.56,4006.37,28548.0448
1710334800000,4006.38,4022.6,3932.23,3976.32,47849.1509
1710338400000,3976.27,4000.0,3951.39,3965.81,38323.8661
1710342000000,3965.8,3999.94,3948.0,3962.8,33427.2435
1710345600000,3962.8,3989.4,3952.23,3983.01,24995.8136
1710349200000,3983.02,3995.26,3959.69,3981.01,18351.3212
1710352800000,3981.01,4011.06,3973.51,4003.85,15059.7319
1710356400000,4003.85,4010.18,3980.0,4000.44,12171.4482
1710360000000,4000.44,4021.0,3974.62,3988.99,22907.146
1710363600000,3988.98,4004.6,3978.43,4004.31,9647.2785
1710367200000,4004.3,4005.37,3980.33,3983.11,11605.1731
1710370800000,3983.1,4011.61,3983.1,4004.79,12825.4387
1710374400000,4004.79,4010.98,3975.0,3975.08,13536.598
1710378000000,3975.09,3987.5,3955.0,3983.89,18420.2329
1710381600000,3983.89,4001.76,3980.8,3984.54,12235.3174
1710385200000,3984.53,4000.8,3984.53,3993.77,14890.8522
1710388800000,3993.77,4005.69,3940.64,3956.63,20774.249
1710392400000,3956.63,3972.83,3941.26,3969.16,14529.6185
1710396000000,3969.16,3993.21,3967.4,3980.75,15214.2644
1710399600000,3980.75,3989.94,3959.0,3963.46,13997.51
1710403200000,3963.45,3983.41,3962.6,3978.61,12724.3955
1710406800000,3978.6,3997.7,3971.89,3988.2,15645.9446
1710410400000,3988.19,3990.0,3962.4,3968.34,13919.3482
1710414000000,3968.34,3969.85,3943.12,3955.04,17499.4798
1710417600000,3955.04,3967.4,3911.0,3943.41,24231.1924
1710421200000,3943.4,3952.28,3850.0,3878.69,56312.1931
1710424800000,3878.68,3930.78,3864.8,3887.2,49884.6418
1710428400000,3887.21,3904.0,3820.2,3845.81,49956.2484
1710432000000,3845.81,3896.02,3825.07,3892.1,49424.4509
1710435600000,3892.11,3895.66,3853.45,3874.81,19929.6661
1710439200000,3874.8,3874.81,3760.29,3812.31,46685.5074
1710442800000,3812.31,3828.0,3723.0,3785.89,68618.5649
1710446400000,3785.89,3865.0,3780.79,3844.2,38464.8016
1710450000000,3844.2,3870.77,3820.86,3865.75,34323.7509
1710453600000,3865.75,3890.76,3864.75,3877.61,16244.1348
1710457200000,3877.61,3892.0,3872.76,3881.7,10774.5617
1710460800000,3881.69,3934.02,3870.0,3904.04,24077.0903
1710464400000,3904.03,3909.79,3876.23,3878.83,15920.6636
1710468000000,3878.84,3884.6,3700.0,3747.42,75071.7516
1710471600000,3747.41,3770.37,3623.0,3722.2,93857.4838
1710475200000,3722.2,3735.0,3656.49,3672.64,76809.5289
1710478800000,3672.64,3727.66,3661.86,3674.21,40431.1324
1710482400000,3674.21,3752.22,3673.8,3749.83,33603.6368
1710486000000,3749.82,3779.92,3731.0,3754.12,24134.0876
1710489600000,3754.12,3761.65,3658.2,3661.73,49540.9172
1710493200000,3661.72,3698.4,3570.0,3682.91,97515.895
1710496800000,3682.91,3695.73,3648.61,3659.05,37727.2506
1710500400000,3659.04,3698.0,3621.86,3689.33,46479.7906
1710504000000,3689.33,3708.19,3671.17,3697.33,28148.0269
1710507600000,3697.32,3742.0,3670.77,3723.4,36065.7651
1710511200000,3723.41,3731.41,3687.22,3720.8,28086.805
1710514800000,3720.8,3725.8,3684.84,3688.9,24260.9216
1710518400000,3688.89,3716.1,3659.01,3683.89,29195.0949
1710522000000,3683.93,3698.42,3663.4,3694.75,18336.37
1710525600000,3694.74,3789.16,3691.79,3787.57,31119.6808
1710529200000,3787.58,3806.62,3675.09,3689.54,49532.7198
1710532800000,3689.53,3690.0,3606.65,3629.65,43256.1957
1710536400000,3629.66,3671.35,3626.8,3669.65,14807.8778
1710540000000,3669.65,3734.44,3666.51,3729.8,14873.5775
1710543600000,3729.79,3749.93,3711.82,3742.19,14685.1436
1710547200000,3742.19,3774.89,3736.15,3759.73,26113.4728
1710550800000,3759.74,3781.12,3737.33,3743.2,24856.623
1710554400000,3743.2,3745.0,3725.87,3731.41,12209.2938
1710558000000,3731.41,3749.31,3722.41,3735.52,10183.9065
1710561600000,3735.52,3743.6,3714.15,3725.41,10510.508
1710565200000,3725.41,3728.2,3690.18,3714.0,14128.3675
1710568800000,3714.01,3728.97,3705.25,3725.34,11051.978
1710572400000,3725.33,3741.35,3719.2,3740.19,14528.1142
1710576000000,3740.2,3741.1,3713.34,3718.24,14611.8053
1710579600000,3718.25,3731.8,3712.28,3719.47,9960.7263
1710583200000,3719.47,3722.74,3698.11,3701.97,14352.2268
1710586800000,3701.97,3708.2,3661.83,3692.29,23088.2729
1710590400000,3692.29,3711.37,3664.15,3665.39,22867.1544
1710594000000,3665.39,3684.6,3646.03,3646.41,27831.7025
1710597600000,3646.41,3666.55,3637.73,3665.01,23933.4548
1710601200000,3665.01,3684.01,3647.66,3679.55,18309.7648
1710604800000,3679.54,3679.88,3656.86,3664.56,12788.504
1710608400000,3664.55,3672.01,3626.39,3632.38,28228.0626
1710612000000,3632.39,3638.14,3570.0,3595.61,54524.4934
1710615600000,3595.6,3638.01,3592.0,3600.6,27229.3184
1710619200000,3600.6,3633.8,3578.25,3619.4,22105.4248
1710622800000,3619.4,3628.78,3541.18,3556.39,37084.6512
1710626400000,3556.39,3581.7,3523.68,3557.99,28960.167
1710630000000,3557.99,3557.99,3468.8,3523.09,58830.1639
1710633600000,3523.09,3568.03,3504.95,3508.84,34525.3185
1710637200000,3508.84,3559.68,3508.83,3558.59,27197.2504
1710640800000,3558.59,3582.4,3552.76,3571.6,17743.1363
1710644400000,3571.6,3574.18,3555.35,3571.5,10918.474
1710648000000,3571.49,3572.51,3550.53,3558.94,7760.0809
