ts,o,h,l,c,v
1746903600000,2495.11,2506.92,2476.7,2499.18,8125.891027
1746907200000,2499.18,2504.69,2468.8,2490.91,8308.229305
1746910800000,2490.91,2545.57,2490.63,2533.35,12366.580032
1746914400000,2533.36,2586.29,2520.7,2576.64,21333.977982
1746918000000,2576.63,2600.83,2563.48,2582.8,27986.688435
1746921600000,2582.6,2609.49,2504.26,2543.54,51638.431995
1746925200000,2543.54,2557.51,2512.0,2532.64,16850.575302
1746928800000,2532.69,2565.68,2522.51,2543.03,18870.171838
1746932400000,2543.03,2554.4,2530.21,2537.41,8211.108816
1746936000000,2537.41,2550.95,2530.62,2544.91,6596.300082
1746939600000,2545.02,2562.4,2536.76,2554.52,6080.076149
1746943200000,2554.52,2555.67,2503.84,2521.09,15624.47818
1746946800000,2521.08,2521.08,2453.34,2473.52,41646.749488
1746950400000,2473.4,2504.96,2472.77,2481.0,11029.496988
1746954000000,2481.0,2522.19,2480.85,2515.5,10238.904201
1746957600000,2515.49,2521.31,2495.46,2511.0,5591.006823
1746961200000,2510.88,2535.65,2506.59,2530.76,7982.040857
1746964800000,2530.63,2531.99,2510.06,2515.51,9005.68929
1746968400000,2515.5,2530.0,2465.71,2469.59,19230.742366
1746972000000,2469.6,2494.44,2468.04,2486.4,9495.088974
1746975600000,2486.39,2505.14,2435.0,2462.32,23937.552106
1746979200000,2462.39,2481.05,2440.01,2471.03,18232.869885
1746982800000,2470.81,2495.72,2466.4,2491.59,10179.33965
1746986400000,2491.59,2514.8,2471.96,2504.45,12337.140707
1746990000000,2504.45,2525.24,2501.77,2508.0,12324.591686
1746993600000,2507.99,2512.95,2493.1,2509.91,6324.843021
1746997200000,2509.99,2520.0,2497.22,2517.02,9603.505829
1747000800000,2517.1,2528.8,2483.13,2503.28,14510.22028
1747004400000,2503.33,2515.69,2497.97,2514.67,6473.940758
1747008000000,2514.61,2545.8,2510.68,2531.2,17132.370985
1747011600000,2531.0,2548.7,2490.12,2505.28,13971.13016
1747015200000,2505.37,2535.6,2502.0,2522.68,7756.613381
1747018800000,2522.68,2527.52,2509.48,2520.11,3925.137229
1747022400000,2520.11,2527.7,2507.85,2518.33,5289.252545
1747026000000,2518.33,2521.34,2491.61,2497.65,6513.889771
1747029600000,2497.8,2521.65,2486.44,2517.59,6498.623722
1747033200000,2517.59,2623.76,2517.59,2554.3,86643.709837
1747036800000,2554.48,2585.26,2530.7,2577.19,25867.256815
1747040400000,2577.19,2582.0,2547.5,2550.61,13817.438046
1747044000000,2550.54,2563.62,2540.01,2560.28,9174.071374
1747047600000,2560.29,2567.6,2521.1,2530.31,13051.568955
1747051200000,2530.29,2560.76,2528.95,2549.62,11779.202096
1747054800000,2549.62,2576.5,2543.6,2558.21,24347.72818
1747058400000,2558.24,2570.0,2489.0,2506.09,42530.331045
1747062000000,2506.09,2515.8,2477.01,2487.44,19466.558724
1747065600000,2487.45,2509.09,2471.07,2501.17,15047.550971
1747069200000,2501.2,2512.89,2465.41,2476.99,11517.671689
1747072800000,2477.0,2485.51,2407.09,2435.4,34162.767513
1747076400000,2435.4,2467.99,2428.95,2460.7,19638.770284
1747080000000,2460.49,2495.9,2452.41,2485.71,7067.846062
1747083600000,2485.7,2492.18,2466.86,2479.84,5075.380974
1747087200000,2479.84,2497.7,2474.01,2485.91,5625.114258
1747090800000,2486.0,2500.98,2485.42,2495.34,8400.150167
1747094400000,2495.6,2495.92,2458.51,2463.11,10241.927663
1747098000000,2462.89,2476.1,2439.27,2452.74,11017.364354
1747101600000,2452.61,2460.21,2415.07,2439.05,13714.630141
1747105200000,2439.2,2444.78,2418.01,2424.8,14575.261381
1747108800000,2424.7,2458.66,2419.6,2455.54,9681.376856
1747112400000,2455.59,2463.3,2439.12,2449.87,6336.934066
1747116000000,2449.87,2460.63,2447.02,2453.38,3853.894406
1747119600000,2453.39,2480.3,2452.32,2461.01,9610.31815
1747123200000,2461.1,2471.85,2451.29,2457.37,5940.971983
1747126800000,2457.38,2487.55,2456.71,2484.8,9644.19821
1747130400000,2484.89,2487.88,2471.96,2482.41,10595.366368
1747134000000,2482.4,2525.99,2478.4,2513.72,20851.944519
1747137600000,2513.71,2542.94,2491.61,2524.5,26833.931217
1747141200000,2524.7,2562.0,2518.85,2549.29,22750.57919
1747144800000,2549.4,2556.8,2526.49,2544.41,21026.717647
1747148400000,2544.58,2574.27,2539.13,2565.89,21956.062148
1747152000000,2565.72,2600.91,2560.0,2597.3,31658.071929
1747155600000,2597.58,2621.99,2589.72,2610.28,25524.126418
1747159200000,2610.3,2672.41,2605.45,2669.79,24759.380496
1747162800000,2669.72,2738.83,2653.61,2691.01,47146.263246
1747166400000,2691.0,2696.8,2652.84,2689.48,26544.197496
1747170000000,2689.48,2692.79,2669.41,2690.89,7922.063473
1747173600000,2690.89,2707.73,2675.7,2679.4,9955.226308
1747177200000,2679.58,2686.54,2656.66,2679.56,11085.267777
1747180800000,2679.41,2700.75,2672.42,2695.81,10766.137964
1747184400000,2695.97,2725.22,2665.86,2671.7,21324.442842
1747188000000,2671.7,2672.4,2622.63,2638.21,28759.290201
1747191600000,2638.2,2647.79,2624.4,2646.81,11830.083101
1747195200000,2647.0,2674.25,2636.3,2674.25,9015.540056
1747198800000,2674.27,2687.44,2662.54,2673.0,7011.315646
1747202400000,2673.0,2677.76,2658.67,2673.5,7956.419563
1747206000000,2673.59,2674.1,2639.5,2640.42,14824.205719
1747209600000,2640.43,2645.99,2585.0,2597.45,22471.162141
1747213200000,2597.41,2610.8,2580.0,2608.21,18962.581028
1747216800000,2608.25,2617.47,2589.0,2596.0,9173.49902
1747220400000,2595.81,2635.95,2595.81,2625.47,19775.707388
1747224000000,2625.5,2635.73,2605.0,2613.33,8459.183021
1747227600000,2613.32,2627.33,2577.72,2606.4,16785.474252
1747231200000,2606.21,2606.8,2558.95,2583.82,23314.895927
1747234800000,2583.7,2601.19,2561.0,2597.46,11689.266381
1747238400000,2597.46,2600.11,2578.1,2589.99,9087.864515
1747242000000,2589.82,2592.35,2547.02,2590.55,11413.786492
1747245600000,2590.54,2614.53,2579.53,2613.6,11413.598817
1747249200000,2613.51,2617.33,2598.41,2604.8,5009.802933
1747252800000,2604.78,2610.91,2597.06,2600.28,2701.962339
1747256400000,2600.28,2610.54,2583.44,2606.61,4902.365482
1747260000000,2606.6,2607.9,2586.37,2595.99,3596.567156
1747263600000,2596.0,2614.04,2584.0,2609.7,3933.063324
1747267200000,2609.77,2647.18,2607.01,2632.59,15540.503025
1747270800000,2632.59,2637.49,2566.92,2577.6,16756.54138
1747274400000,2577.21,2597.94,2570.8,2591.08,5312.095792
1747278000000,2591.16,2594.81,2570.67,2574.79,5011.017912
1747281600000,2574.79,2595.44,2572.0,2593.5,4119.694758
1747285200000,2593.41,2596.77,2563.41,2567.96,8324.742223
1747288800000,2567.96,2583.6,2555.29,2574.0,9568.226123
1747292400000,2574.0,2577.4,2516.0,2531.0,26528.989016
1747296000000,2530.9,2566.71,2529.02,2564.11,14335.71043
1747299600000,2564.07,2566.59,2522.46,2539.68,14699.788978
1747303200000,2539.67,2546.09,2517.92,2543.6,10006.074183
1747306800000,2543.7,2565.59,2542.86,2554.8,8881.83935
1747310400000,2554.53,2579.72,2542.68,2553.09,14440.883676
1747314000000,2553.1,2568.8,2503.0,2531.5,15269.890292
1747317600000,2531.41,2541.43,2477.77,2500.61,24255.854122
1747321200000,2500.5,2569.07,2498.51,2564.0,18841.277156
1747324800000,2563.8,2599.46,2554.3,2598.8,18071.751677
1747328400000,2598.94,2604.17,2566.06,2571.51,12733.758625
1747332000000,2571.28,2578.63,2520.64,2524.82,16278.943605
1747335600000,2524.8,2548.3,2511.44,2530.9,6587.466156
1747339200000,2530.99,2544.49,2515.42,2537.21,7598.689384
1747342800000,2537.2,2541.73,2512.24,2535.48,3099.822701
1747346400000,2535.21,2564.73,2532.11,2541.47,5689.508103
1747350000000,2541.47,2550.26,2516.24,2548.8,5253.130948
1747353600000,2548.92,2565.42,2539.14,2544.3,5597.485886
1747357200000,2544.3,2569.14,2534.02,2566.89,5358.403564
1747360800000,2566.9,2583.1,2554.35,2573.49,7807.531802
1747364400000,2573.51,2584.28,2568.28,2581.23,5767.276124
1747368000000,2581.16,2589.4,2563.97,2573.99,4291.504993
1747371600000,2574.0,2596.86,2574.0,2594.4,6900.536786
1747375200000,2594.4,2600.92,2586.81,2597.59,7103.279942
1747378800000,2597.59,2619.64,2583.67,2600.99,17073.518299
1747382400000,2601.0,2604.9,2557.9,2573.2,14359.015231
1747386000000,2573.58,2616.66,2571.7,2610.99,12151.855491
1747389600000,2610.99,2628.53,2605.28,2624.89,10924.502485
1747393200000,2624.9,2648.5,2616.42,2620.59,11812.936433
1747396800000,2620.5,2622.98,2592.16,2598.17,16477.061185
1747400400000,2598.29,2615.95,2593.65,2606.51,8962.660749
1747404000000,2606.64,2607.11,2573.7,2584.8,14665.140103
1747407600000,2584.7,2604.1,2584.7,2595.02,5386.345471
1747411200000,2595.16,2601.96,2570.0,2586.6,10902.944677
1747414800000,2586.6,2595.13,2572.34,2578.5,10091.835748
1747418400000,2578.5,2592.2,2576.0,2586.8,2345.721684
1747422000000,2586.41,2593.81,2577.51,2592.4,3035.403939
1747425600000,2592.4,2592.74,2561.51,2571.07,10591.225694
1747429200000,2571.13,2583.8,2550.0,2567.87,5462.693739
1747432800000,2567.7,2570.17,2530.0,2546.45,17658.029433
1747436400000,2546.13,2558.44,2530.65,2537.29,8884.219155
1747440000000,2537.28,2538.61,2483.34,2501.4,36065.821187
1747443600000,2501.39,2501.9,2458.99,2476.2,18608.916533
1747447200000,2476.21,2502.7,2452.71,2490.8,19683.638688
1747450800000,2490.72,2498.01,2475.12,2497.2,7282.157605
1747454400000,2497.33,2513.29,2491.79,2506.41,6420.706654
1747458000000,2506.4,2509.86,2475.31,2480.5,6381.781274
1747461600000,2480.49,2497.1,2480.26,2493.51,4596.65924
1747465200000,2493.5,2506.66,2481.75,2493.2,8637.074775
1747468800000,2493.2,2496.4,2477.39,2481.59,5979.647268
1747472400000,2481.6,2486.64,2466.0,2478.58,6185.285729
1747476000000,2478.51,2491.91,2475.08,2486.0,3429.596656
1747479600000,2486.01,2489.56,2474.72,2481.86,2847.624695
1747483200000,2481.89,2486.89,2470.32,2472.58,3495.680854
1747486800000,2472.59,2480.73,2446.0,2461.65,16144.32907
1747490400000,2461.6,2486.44,2461.01,2482.52,10261.279518
1747494000000,2482.4,2484.54,2473.22,2474.76,2602.915302
1747497600000,2474.75,2481.0,2448.61,2467.66,11474.835724
1747501200000,2467.67,2480.49,2463.91,2470.78,6442.696557
1747504800000,2470.4,2489.52,2463.38,2467.6,7978.309517
1747508400000,2467.41,2480.47,2461.94,2470.65,1778.54464
1747512000000,2470.46,2496.37,2464.89,2488.99,3868.6679
1747515600000,2489.2,2494.45,2480.01,2486.1,2228.747953
1747519200000,2486.09,2486.6,2453.08,2460.63,4384.419624
1747522800000,2460.52,2478.83,2457.6,2475.51,2913.332722
1747526400000,2475.52,2486.29,2472.35,2483.09,3439.957727
1747530000000,2483.0,2487.79,2473.29,2485.41,2742.162629
